CustomerID,City,NoOfChildren,MinAgeOfChild,MaxAgeOfChild,Tenure,FrquncyOfPurchase,NoOfUnitsPurchased,FrequencyOFPlay,NoOfGamesPlayed,NoOfGamesBought,FavoriteChannelOfTransaction,FavoriteGame,TotalRevenueGenerated
2981,1,1,6,6,423,28,20,1429,102,28,Uniform,Uniform,170
2982,1,1,4,4,438,49,47,4410,165,40,Favorite,Uniform,598.47
2983,1,1,6,6,465,41,33,622,41,40,Favorite,Uniform,284.26
2984,1,2,4,9,456,20,15,1620,51,13,Favorite,Uniform,176.84
2985,1,2,5,7,213,16,16,416,20,16,Favorite,Uniform,182.5
2986,1,2,3,6,362,16,16,899,73,16,Favorite,Uniform,196.25
2987,1,3,1,7,433,17,13,2234,102,17,Favorite,Uniform,132.5
2988,1,3,7,9,390,49,36,1389,161,41,Uniform,Uniform,327.42
2989,1,1,8,8,373,21,20,2664,76,21,Favorite,Uniform,220.5
2990,1,2,2,5,201,16,16,338,58,16,Favorite,Uniform,120
2991,1,1,6,6,130,6,6,248,22,2,Favorite,Uniform,177.49
2992,1,1,7,7,301,9,9,260,47,9,Favorite,Uniform,117.5
2993,1,1,5,5,352,8,7,627,29,4,Favorite,Uniform,187.45
2994,1,1,6,6,369,17,13,1777,93,17,Uniform,Uniform,111.49
2995,1,1,5,5,445,31,31,1358,214,31,Favorite,Uniform,292.48
2996,1,1,5,5,184,16,10,11,5,16,Favorite,Favorite,125
2997,1,2,4,6,305,32,31,1741,200,23,Favorite,Uniform,361.16
2998,1,3,4,6,435,18,18,5464,279,18,Favorite,Uniform,180
2999,1,3,5,6,464,28,28,1352,109,28,Favorite,Uniform,232.5
3000,1,3,3,9,402,17,14,595,62,17,Favorite,Uniform,132.5
3001,1,1,4,4,414,24,21,971,106,24,Favorite,Uniform,192.51
3002,1,2,6,6,277,18,14,201,22,12,Favorite,Uniform,202.44
3003,1,1,6,6,374,16,16,733,21,16,Favorite,Uniform,110
3004,1,3,8,8,214,8,8,2052,89,2,Favorite,Uniform,197.5
3005,1,5,5,21,167,13,13,339,43,13,Favorite,Uniform,105
3006,1,3,8,10,155,18,10,356,17,18,Favorite,Uniform,122.5
3007,1,4,4,6,421,13,13,6612,405,13,Favorite,Uniform,142.5
3008,1,1,6,6,262,12,8,76,13,12,Favorite,Uniform,102.5
3009,1,4,1,7,373,7,7,283,28,2,Favorite,Uniform,122.85
3010,1,1,5,5,364,17,16,149,23,13,Uniform,Uniform,137.48
3011,1,1,8,8,314,9,9,959,19,9,Favorite,Uniform,100
3012,1,2,8,10,179,10,10,272,19,10,Favorite,Uniform,100
3013,1,3,5,9,393,18,18,808,50,14,Favorite,Uniform,279.99
3014,1,3,2,9,100,14,14,1294,29,14,Uniform,Uniform,132.5
3015,1,1,6,6,374,11,9,3079,62,11,Favorite,Uniform,107.5
3016,1,5,4,9,421,15,15,1123,76,15,Favorite,Uniform,140
3017,1,3,5,8,367,14,13,940,138,14,Favorite,Uniform,102.5
3018,1,1,5,5,431,12,12,1129,76,12,Favorite,Uniform,130.76
3019,1,2,3,8,418,12,12,750,90,11,Favorite,Uniform,142.99
3020,1,1,6,6,368,15,15,560,20,14,Favorite,Uniform,185.49
3021,1,3,5,9,451,31,32,3287,192,29,Uniform,Uniform,294.92
3022,1,3,6,8,382,11,10,2458,62,11,Favorite,Uniform,145
3023,1,2,3,5,293,16,16,461,51,16,Favorite,Uniform,127.5
3024,1,1,4,4,366,10,10,12,7,5,Favorite,Uniform,103.58
3025,1,3,4,6,167,6,6,2338,80,1,Favorite,Uniform,172.5
3026,1,2,6,8,378,7,7,2639,112,7,Favorite,Uniform,110
3027,1,1,8,8,301,10,10,226,25,10,Favorite,Uniform,122.51
3028,1,3,3,7,396,17,15,1909,191,11,Favorite,Uniform,161.35
3029,1,1,7,7,461,24,21,2409,177,24,Favorite,Uniform,180.02
3030,1,3,7,10,416,25,17,569,79,25,Favorite,Uniform,122.5
3031,1,2,4,6,118,17,12,30,3,17,Favorite,Uniform,107.5
3032,1,2,8,8,330,19,17,1366,117,19,Uniform,Uniform,202.5
3033,1,3,5,7,452,6,7,4474,105,4,Favorite,Uniform,142.47
3034,1,3,2,8,367,16,12,708,70,16,Uniform,Uniform,142.5
3035,1,3,4,7,446,53,43,5872,238,42,Favorite,Uniform,573.39
3036,1,5,6,21,362,14,14,2861,105,13,Uniform,Uniform,110
3037,1,4,2,8,240,16,13,1244,80,10,Favorite,Uniform,152
3038,1,3,4,8,414,24,22,3470,181,18,Favorite,Uniform,263.6
3039,1,3,3,12,153,15,16,27,14,2,Favorite,Uniform,313.09
3040,1,5,4,9,392,26,26,90,30,26,Favorite,Uniform,205
3041,1,1,4,4,405,13,13,685,76,13,Favorite,Uniform,147.5
3042,1,1,6,6,126,10,10,102,40,10,Favorite,Uniform,130
3043,1,2,3,5,364,16,16,100,9,10,Favorite,Uniform,269.97
3044,1,2,5,8,447,11,11,258,29,11,Favorite,Uniform,125
3045,1,2,6,8,381,17,14,321,39,17,Favorite,Uniform,105
3046,1,2,7,10,209,12,68,106,16,5,Favorite,Uniform,791.87
3047,1,4,3,6,186,16,13,481,79,16,Uniform,Uniform,102.5
3048,1,2,5,7,295,11,11,718,31,11,Favorite,Uniform,130
3049,1,1,10,10,366,13,11,592,75,13,Favorite,Uniform,107.5
3050,1,2,5,6,433,42,42,10159,647,42,Favorite,Uniform,335
3051,1,1,5,5,328,11,11,106,24,11,Favorite,Uniform,105
3052,1,2,6,9,224,9,8,5129,107,9,Uniform,Uniform,117.5
3053,1,2,4,8,395,11,11,3797,128,11,Favorite,Uniform,140
3054,1,2,4,7,444,12,11,7207,207,8,Uniform,Uniform,112.48
3055,1,5,2,8,427,21,21,7964,517,21,Favorite,Uniform,217.5
3056,1,1,6,6,446,34,34,1724,158,30,Favorite,Uniform,433.99
3057,1,3,5,6,346,36,36,738,128,36,Favorite,Uniform,283.77
3058,1,2,5,7,268,22,20,2863,176,22,Favorite,Uniform,186.25
3059,1,2,7,10,330,6,6,5,2,0,Favorite,Favorite,189.93
3060,1,3,4,8,369,21,18,2254,85,20,Favorite,Uniform,149.98
3061,1,1,6,6,438,19,17,1510,116,16,Favorite,Uniform,184.95
3062,1,2,5,7,193,22,22,7464,112,20,Favorite,Uniform,307.98
3063,1,1,5,5,432,13,13,5254,78,13,Favorite,Uniform,112.25
3064,1,1,7,7,139,8,8,547,29,8,Favorite,Uniform,137.5
3065,1,1,6,6,110,11,11,608,22,11,Favorite,Uniform,120
3066,1,1,6,6,456,23,23,74,19,20,Favorite,Favorite,179.41
3067,2,2,6,7,428,28,28,1632,291,28,Favorite,Uniform,309.94
3068,1,1,8,8,366,21,20,902,58,19,Favorite,Uniform,256.49
3069,1,2,3,5,206,7,7,318,52,1,Favorite,Uniform,187.5
3070,1,2,6,10,346,12,10,1131,62,12,Favorite,Uniform,122.5
3071,1,2,3,7,383,11,11,1922,113,11,Favorite,Uniform,110
3072,1,3,4,8,448,12,9,1043,45,8,Uniform,Uniform,204.99
3073,1,3,4,22,334,7,7,400,17,0,Favorite,Uniform,212.96
3074,1,2,3,5,280,17,12,1220,49,15,Favorite,Uniform,125.48
3075,1,4,3,8,334,15,14,2484,89,15,Favorite,Uniform,185
3076,1,1,6,6,292,17,17,1333,83,17,Favorite,Uniform,125.01
3077,1,2,5,8,447,26,18,780,57,26,Favorite,Uniform,174
3078,1,2,4,7,387,21,20,4459,197,21,Favorite,Uniform,182.5
3079,1,2,4,6,243,17,12,682,36,17,Favorite,Uniform,142.5
3080,1,2,3,7,362,22,16,553,112,20,Favorite,Uniform,146.5
3081,2,2,3,5,377,18,14,664,101,18,Favorite,Uniform,120.58
3082,1,2,4,6,365,14,14,488,26,14,Favorite,Favorite,153.75
3083,1,5,4,9,233,24,17,99,20,14,Uniform,Uniform,259.33
3084,1,3,5,7,293,20,20,2561,89,20,Favorite,Uniform,167.5
3085,1,1,5,5,265,20,15,1083,64,20,Favorite,Uniform,126.75
3086,1,1,4,4,458,26,19,5266,195,23,Uniform,Uniform,188.66
3087,1,2,4,5,104,21,16,540,89,21,Favorite,Uniform,180
3088,1,2,4,7,367,17,14,1544,202,15,Favorite,Uniform,135.48
3089,2,3,4,7,328,19,11,1054,61,19,Favorite,Uniform,131.92
3090,1,3,3,8,308,19,15,1155,52,12,Uniform,Uniform,288.65
3091,2,2,5,7,371,22,16,833,62,22,Favorite,Uniform,126.52
3092,1,2,7,8,386,81,47,1294,99,81,Favorite,Uniform,452.5
3093,1,2,6,7,422,11,11,2332,72,11,Favorite,Uniform,108.26
3094,1,6,2,9,143,22,16,1318,110,22,Favorite,Uniform,187.5
3095,1,2,4,6,390,14,14,3678,257,14,Favorite,Uniform,107.5
3096,1,3,2,6,357,8,8,416,47,8,Favorite,Uniform,102.5
3097,1,2,4,6,465,12,12,2238,110,12,Favorite,Uniform,120.75
3098,1,1,7,7,384,11,8,134,39,7,Favorite,Uniform,265
3099,1,3,4,7,301,19,14,2485,130,19,Favorite,Uniform,110
3100,1,2,5,6,283,10,10,137,19,10,Favorite,Uniform,117.5
3101,1,1,4,4,465,22,19,1921,170,22,Favorite,Uniform,220
3102,1,2,3,5,365,13,12,8,3,13,Favorite,Favorite,195
3103,1,2,5,6,278,14,11,403,87,9,Favorite,Uniform,231
3104,1,2,6,11,329,15,15,265,50,15,Favorite,Uniform,155
3105,1,2,4,5,455,10,9,614,11,10,Favorite,Uniform,117.5
3106,1,1,8,8,146,16,15,1301,41,11,Uniform,Uniform,171.46
3107,1,2,4,4,375,15,15,41,25,5,Favorite,Uniform,219.18
3108,1,5,3,6,332,18,16,47,7,11,Uniform,Favorite,148.64
3109,1,2,8,9,101,30,18,97,13,30,Uniform,Uniform,180
3110,1,3,3,6,196,16,17,443,90,11,Favorite,Uniform,135.21
3111,1,4,3,5,435,14,14,395,61,14,Favorite,Uniform,127.62
3112,1,2,5,6,321,10,10,1317,81,10,Favorite,Uniform,101.25
3113,1,4,4,12,397,8,9,1096,85,6,Favorite,Uniform,110.96
3114,1,2,5,6,140,12,10,196,29,10,Favorite,Uniform,152.47
3115,1,5,4,8,372,30,20,828,52,30,Favorite,Uniform,225
3116,1,3,3,6,402,21,16,1728,85,21,Favorite,Uniform,145
3117,1,4,4,11,451,10,10,1652,113,10,Favorite,Uniform,150
3118,1,1,6,6,366,8,9,1070,106,3,Favorite,Uniform,108.45
3119,1,1,5,5,390,19,16,436,81,19,Favorite,Uniform,200
3120,1,2,4,6,272,24,23,268,50,24,Favorite,Uniform,260
3121,1,1,5,5,457,10,10,1521,95,2,Favorite,Uniform,157.46
3122,1,1,4,4,232,19,17,700,106,19,Favorite,Uniform,125.01
3123,1,2,5,8,372,11,11,2831,22,11,Favorite,Uniform,100
3124,1,2,5,11,367,13,13,726,95,11,Favorite,Uniform,114.99
3125,1,4,4,9,424,40,33,3896,234,33,Uniform,Uniform,488.73
3126,1,2,3,5,414,19,19,3303,67,17,Favorite,Uniform,144.23
3127,1,2,4,7,445,12,12,1694,122,12,Favorite,Uniform,122.5
3128,1,2,4,6,365,10,9,1240,93,10,Favorite,Uniform,144
3129,1,2,4,7,338,9,9,1288,86,7,Favorite,Uniform,114.23
3130,1,2,4,6,449,15,15,359,68,15,Favorite,Uniform,160
3131,1,5,5,12,309,19,16,473,28,8,Uniform,Uniform,420.98
3132,1,3,2,7,462,18,12,2919,181,14,Uniform,Uniform,207.44
3133,1,2,4,6,391,17,17,7536,194,16,Favorite,Uniform,205.49
3134,1,1,6,6,358,8,8,1114,14,3,Uniform,Uniform,142.49
3135,1,2,6,9,460,10,10,2724,89,10,Uniform,Uniform,110
3136,1,3,4,10,391,14,8,524,22,14,Favorite,Uniform,102.5
3137,1,1,7,7,226,14,12,1387,143,14,Uniform,Uniform,112.51
3138,1,3,7,11,376,11,11,406,23,11,Favorite,Uniform,127.5
3139,1,2,7,11,370,13,13,506,76,13,Favorite,Uniform,107.5
3140,1,2,6,8,356,14,14,712,92,14,Favorite,Uniform,130
3141,1,2,6,7,284,14,14,3315,206,14,Favorite,Uniform,117.5
3142,1,3,2,8,412,12,9,1250,63,9,Favorite,Uniform,192.73
3143,1,2,5,7,454,13,12,1483,51,13,Uniform,Uniform,115
3144,1,4,3,7,456,34,34,6752,360,32,Favorite,Uniform,441.23
3145,1,2,4,8,367,9,9,261,21,0,Favorite,Uniform,123.7
3146,1,3,6,8,429,25,25,1069,67,5,Favorite,Uniform,591.75
3147,1,4,3,7,345,12,12,64,9,12,Favorite,Uniform,101.25
3148,1,2,4,7,414,29,19,2168,263,29,Favorite,Uniform,150.01
3149,1,2,6,8,387,15,13,1678,75,15,Uniform,Uniform,120
3150,1,3,3,5,375,18,18,2514,179,16,Uniform,Uniform,137.48
3151,1,2,4,9,365,7,6,492,28,7,Favorite,Uniform,100
3152,1,1,7,7,342,9,9,27,9,6,Uniform,Uniform,109.99
3153,1,2,5,7,459,21,15,1301,60,21,Favorite,Uniform,160
3154,1,2,3,5,472,15,14,1284,74,15,Uniform,Uniform,105.01
3155,1,1,6,6,303,16,16,1323,93,16,Favorite,Uniform,152.5
3156,1,4,4,6,383,28,23,5269,292,28,Favorite,Uniform,194.99
3157,1,2,5,7,416,22,21,1549,222,22,Favorite,Uniform,179.52
3158,1,1,3,3,437,10,10,1309,117,10,Favorite,Uniform,102.5
3159,1,2,3,5,369,7,7,814,71,2,Favorite,Uniform,192.98
3160,1,7,5,12,444,30,27,2245,349,30,Uniform,Uniform,195
3161,1,2,3,5,426,11,11,2603,116,11,Favorite,Uniform,161
3162,1,2,4,5,347,22,19,444,14,22,Favorite,Uniform,215
3163,1,2,6,7,380,13,13,1121,52,13,Favorite,Uniform,165
3164,1,1,4,4,457,11,11,177,15,11,Favorite,Favorite,120
3165,1,2,1,4,346,15,13,324,43,15,Favorite,Uniform,137.5
3166,1,2,4,7,472,10,8,605,58,10,Uniform,Uniform,140
3167,1,2,3,5,263,10,10,485,36,10,Favorite,Uniform,132.5
3168,1,1,6,6,195,6,6,1,5,0,Favorite,Uniform,180
3169,1,2,4,6,359,16,16,0,2,16,Favorite,Uniform,137.5
3170,1,3,5,11,447,11,11,1280,41,11,Favorite,Uniform,132.5
3171,1,1,7,7,140,10,10,63,9,10,Favorite,Uniform,112.5
3172,1,1,6,6,353,13,12,568,51,5,Favorite,Uniform,135.81
3173,1,2,9,12,182,7,7,2240,109,7,Favorite,Uniform,102.5
3174,1,3,5,9,372,16,12,1241,117,16,Favorite,Uniform,102.5
3175,1,1,7,7,161,15,15,586,8,15,Favorite,Favorite,222.5
3176,1,1,6,6,260,15,15,162,17,15,Favorite,Uniform,145
3177,1,2,6,9,408,37,31,2968,116,37,Favorite,Uniform,290
3178,1,3,4,6,418,13,11,1367,49,13,Favorite,Uniform,103
3179,1,5,3,9,301,15,14,991,61,12,Favorite,Uniform,145.39
3180,1,2,4,8,384,11,11,1416,54,11,Favorite,Uniform,132.5
3181,1,3,3,4,246,32,21,2166,64,32,Uniform,Uniform,105.78
3182,1,2,3,4,418,19,19,1900,244,6,Favorite,Uniform,252.72
3183,1,1,9,9,253,25,25,1304,79,20,Uniform,Uniform,203.47
3184,1,2,9,11,413,11,11,440,17,11,Favorite,Uniform,171.25
3185,1,2,8,8,373,22,13,388,28,22,Uniform,Uniform,140
3186,1,2,5,7,408,30,28,2361,181,30,Favorite,Uniform,222.51
3187,1,2,5,7,442,17,13,111,19,17,Uniform,Uniform,134.5
3188,1,2,6,10,441,11,11,976,68,8,Uniform,Uniform,108.97
3189,1,1,4,4,401,15,15,190,17,15,Favorite,Uniform,152.5
3190,1,1,5,5,129,16,13,316,69,15,Favorite,Uniform,132.31
3191,1,3,4,6,443,24,17,2343,121,24,Favorite,Uniform,192.5
3192,1,2,4,6,313,10,8,370,10,6,Uniform,Uniform,126.99
3193,1,2,5,8,385,14,14,1293,44,14,Favorite,Uniform,110.02
3194,1,2,3,6,139,9,9,0,0,9,Favorite,NONE,110
3195,1,1,7,7,433,12,12,449,51,12,Favorite,Uniform,106.25
3196,1,1,6,6,229,10,10,293,40,10,Favorite,Uniform,105.01
3197,1,2,2,5,470,17,16,1653,89,17,Favorite,Uniform,121.75
3198,1,4,6,12,353,17,17,720,48,17,Favorite,Uniform,200
3199,1,2,4,7,366,27,26,363,74,25,Uniform,Uniform,285.01
3200,1,2,5,7,401,11,11,971,35,10,Favorite,Uniform,102.99
3201,1,2,6,7,440,14,11,1606,164,14,Favorite,Uniform,147.5
3202,1,1,8,8,306,13,12,1150,113,13,Favorite,Uniform,110
3203,1,2,6,9,425,14,14,776,82,12,Uniform,Uniform,109.93
3204,1,3,4,9,230,9,9,1039,93,9,Favorite,Uniform,112.5
3205,1,4,1,8,468,30,24,3715,253,30,Favorite,Uniform,253.51
3206,1,2,1,4,467,18,14,1152,118,12,Favorite,Uniform,133.74
3207,1,2,5,7,403,10,10,1694,94,10,Favorite,Uniform,122.5
3208,1,2,2,7,152,9,9,543,46,5,Favorite,Uniform,112.96
3209,1,2,2,5,444,16,13,3927,152,14,Uniform,Uniform,117.5
3210,1,6,6,10,208,12,12,106,25,12,Favorite,Uniform,150
3211,1,2,5,8,384,13,12,1692,89,9,Favorite,Uniform,219.99
3212,1,1,8,8,143,12,9,96,8,6,Uniform,Favorite,202.5
3213,1,1,4,4,373,25,24,11609,331,20,Favorite,Uniform,248.71
3214,1,2,4,6,387,25,22,2703,137,25,Uniform,Uniform,155.03
3215,1,1,6,6,234,13,11,1061,57,12,Uniform,Uniform,105.49
3216,1,1,5,5,352,9,9,616,12,4,Favorite,Uniform,117.45
3217,1,3,3,7,466,17,12,1876,134,17,Favorite,Uniform,136.25
3218,1,1,6,6,424,34,31,3785,242,34,Favorite,Uniform,250.01
3219,1,1,7,7,457,11,11,900,56,8,Favorite,Uniform,127.97
3220,1,4,5,9,320,12,10,1399,106,12,Favorite,Uniform,140
3221,1,2,5,7,380,16,16,983,72,16,Favorite,Uniform,280
3222,1,2,6,8,380,21,21,1043,129,21,Favorite,Uniform,145
3223,1,3,6,11,336,26,24,826,86,26,Favorite,Uniform,280
3224,1,3,7,9,368,12,12,2548,61,2,Favorite,Uniform,284.53
3225,1,3,4,6,366,5,6,392,44,4,Favorite,Uniform,227.48
3226,1,5,6,18,313,14,9,1182,47,14,Favorite,Uniform,100
3227,1,2,4,7,337,18,17,329,24,5,Favorite,Uniform,205.69
3228,1,3,8,11,291,14,12,665,63,12,Favorite,Uniform,187.48
3229,1,3,5,9,307,18,16,798,104,18,Favorite,Uniform,150
3230,1,2,7,7,117,37,24,1175,45,37,Uniform,Uniform,252.5
3231,1,2,3,7,389,29,19,1457,67,29,Favorite,Uniform,155
3232,1,2,3,7,370,21,14,3080,173,21,Favorite,Uniform,107.5
3233,1,2,3,5,347,16,11,9,5,12,Uniform,Favorite,107.97
3234,1,4,1,7,427,16,16,759,103,16,Favorite,Uniform,132.52
3235,1,3,3,9,152,12,12,878,27,12,Favorite,Uniform,125
3236,1,3,7,20,190,9,9,1822,69,6,Uniform,Uniform,106.17
3237,1,3,7,10,130,9,9,972,116,9,Favorite,Uniform,125
3238,1,2,5,7,140,20,14,1029,67,17,Uniform,Uniform,169.22
3239,1,2,12,16,238,6,5,1173,31,6,Favorite,Favorite,102.49
3240,1,4,4,6,351,19,19,1977,161,19,Favorite,Uniform,138.77
3241,1,2,8,12,108,13,13,143,26,13,Favorite,Uniform,200
3242,1,2,5,7,309,15,16,1636,99,14,Favorite,Uniform,149.98
3243,1,1,4,4,235,12,8,1374,74,12,Uniform,Uniform,100
3244,1,3,5,8,204,9,10,968,127,4,Favorite,Uniform,134.94
3245,1,2,5,7,217,21,21,6995,195,21,Uniform,Uniform,137.55
3246,1,2,3,6,145,13,13,238,38,13,Favorite,Uniform,155
3247,1,5,4,8,470,15,15,4148,266,11,Favorite,Uniform,144.84
3248,1,3,6,8,441,14,11,1105,96,14,Favorite,Uniform,187.5
3249,1,2,5,7,352,26,22,1364,129,14,Uniform,Uniform,375.49
3250,1,1,4,4,376,13,11,157,18,13,Favorite,Uniform,122.5
3251,1,4,6,12,437,11,11,729,32,11,Favorite,Uniform,115
3252,1,9,4,23,385,28,24,5474,330,28,Favorite,Uniform,285
3253,1,2,4,6,365,13,13,516,82,13,Favorite,Uniform,102.5
3254,1,1,8,8,341,14,13,319,55,14,Uniform,Uniform,112.5
3255,1,2,4,6,368,24,22,3585,171,21,Uniform,Uniform,202.5
3256,1,2,6,8,450,11,11,1141,92,11,Favorite,Uniform,137.5
3257,1,1,6,6,388,13,13,302,24,13,Favorite,Uniform,100
3258,1,1,6,6,433,26,26,1810,89,26,Favorite,Uniform,270
3259,1,2,5,7,116,12,12,980,57,12,Favorite,Uniform,120
3260,1,1,5,5,387,12,12,2163,56,12,Favorite,Uniform,117.51
3261,1,1,5,5,260,13,13,4840,103,13,Favorite,Uniform,132.51
3262,1,1,7,7,289,12,12,269,17,12,Favorite,Uniform,122.5
3263,1,2,4,7,108,13,12,130,13,13,Uniform,Uniform,115
3264,1,2,4,7,462,1,1,198,30,0,Favorite,Favorite,119.99
3265,1,1,113,113,366,32,29,3067,188,32,Favorite,Uniform,378.76
3266,1,2,2,5,366,31,28,568,50,27,Favorite,Uniform,337.49
3267,1,3,2,7,218,31,29,914,85,31,Uniform,Uniform,180.04
3268,1,2,9,9,196,24,24,4352,105,23,Favorite,Uniform,199.99
3269,1,3,5,12,248,20,20,546,38,20,Favorite,Uniform,170.02
3270,1,2,1,5,294,15,11,7022,55,10,Favorite,Uniform,123
3271,1,4,1,6,457,25,21,3045,260,25,Favorite,Uniform,155
3272,1,5,4,9,290,19,22,2547,272,18,Favorite,Uniform,237.46
3273,1,3,5,8,376,16,15,996,71,14,Favorite,Uniform,339.98
3274,1,2,4,4,281,15,9,2326,47,15,Uniform,Uniform,100
3275,1,3,5,8,286,10,10,984,61,10,Favorite,Uniform,112.5
3276,1,2,4,6,174,16,16,1953,218,16,Favorite,Uniform,180
3277,1,2,2,4,215,15,12,572,18,15,Favorite,Uniform,107.5
3278,2,4,2,20,416,17,17,2357,134,17,Favorite,Uniform,156.99
3279,1,1,6,6,384,9,9,787,77,9,Favorite,Uniform,120
3280,1,3,6,8,285,11,9,1117,71,11,Favorite,Uniform,102.5
3281,1,2,4,6,422,18,14,1380,111,18,Favorite,Uniform,102.5
3282,1,2,6,9,343,8,7,790,30,4,Favorite,Uniform,119.99
3283,1,2,3,5,359,9,7,1631,53,9,Favorite,Uniform,122.5
3284,1,1,4,4,430,14,14,1130,104,14,Favorite,Uniform,105
3285,1,1,5,5,201,16,12,299,65,16,Favorite,Uniform,100
3286,1,1,9,9,337,8,8,441,12,2,Favorite,Uniform,231.13
3287,1,5,5,8,445,31,31,2550,363,31,Favorite,Uniform,302.5
3288,1,2,0,3,231,12,12,201,20,12,Favorite,Uniform,109.98
3289,1,3,5,13,223,11,11,834,79,11,Favorite,Uniform,137.5
3290,1,2,7,7,402,11,11,410,43,11,Favorite,Uniform,117.5
3291,1,3,2,6,258,21,19,799,113,21,Favorite,Uniform,203
3292,1,2,5,7,299,8,9,703,40,3,Favorite,Uniform,100.94
3293,1,1,6,6,376,7,7,2471,197,0,Favorite,Uniform,126.08
3294,1,2,4,6,465,12,12,2763,112,12,Favorite,Uniform,117.5
3295,1,2,4,5,294,12,12,1523,149,12,Favorite,Uniform,115
3296,1,2,6,7,232,18,18,1895,129,16,Uniform,Uniform,174.58
3297,1,3,4,9,370,22,22,682,35,22,Favorite,Uniform,212.5
3298,1,1,7,7,385,11,11,1436,39,6,Favorite,Uniform,127.04
3299,1,1,8,8,327,11,9,2433,96,11,Favorite,Uniform,122.48
3300,1,3,4,6,394,18,18,303,46,18,Favorite,Uniform,187.5
3301,1,3,4,14,393,33,26,394,24,33,Favorite,Uniform,212.5
3302,1,2,4,5,347,14,12,703,62,14,Favorite,Uniform,120
3303,1,3,5,10,199,15,15,281,18,15,Favorite,Uniform,195
3304,1,1,6,6,341,44,32,582,136,42,Favorite,Uniform,288.14
3305,1,1,6,6,151,7,7,119,5,7,Favorite,Uniform,126.28
3306,1,2,6,6,248,16,16,2753,108,16,Favorite,Uniform,122
3307,1,1,6,6,429,11,11,3545,219,11,Favorite,Uniform,141.25
3308,1,1,7,7,335,6,5,51,10,4,Favorite,Uniform,147.46
3309,1,2,17,22,366,12,12,6795,94,10,Favorite,Uniform,120.64
3310,1,1,5,5,232,6,6,859,14,0,Favorite,Uniform,180
3311,1,2,7,7,294,2,2,64,16,1,Favorite,Uniform,137.49
3312,1,2,3,7,369,19,19,2112,187,19,Favorite,Uniform,217.5
3313,1,2,5,7,281,24,19,1295,54,21,Uniform,Uniform,241.73
3314,1,2,4,6,358,18,18,217,6,2,Favorite,Uniform,380.08
3315,1,1,5,5,159,11,11,178,21,11,Favorite,Uniform,120
3316,1,3,5,11,392,7,7,1784,208,3,Favorite,Uniform,212.49
3317,1,2,2,7,223,8,8,481,35,8,Favorite,Uniform,117.5
3318,1,1,7,7,234,19,17,384,41,19,Uniform,Uniform,107.53
3319,1,2,5,9,327,9,9,264,33,9,Favorite,Uniform,110
3320,1,2,4,5,182,10,10,201,20,5,Favorite,Uniform,217.98
3321,1,2,5,7,461,6,6,1097,59,6,Favorite,Uniform,100
3322,1,2,3,6,467,9,9,5145,282,9,Favorite,Uniform,142.5
3323,1,4,6,10,307,13,13,665,14,13,Favorite,Favorite,107.5
3324,1,1,8,8,362,15,12,320,52,15,Favorite,Uniform,105.5
3325,1,4,5,113,184,27,25,355,74,27,Uniform,Uniform,235.04
3326,1,3,3,6,425,18,17,2873,101,14,Favorite,Uniform,199.3
3327,1,4,5,21,386,10,9,1222,67,4,Favorite,Uniform,207.5
3328,1,3,5,9,369,33,19,3121,130,30,Uniform,Uniform,164.96
3329,1,1,5,5,421,12,12,936,51,10,Favorite,Uniform,111.5
3330,1,2,5,7,259,13,13,444,35,10,Favorite,Uniform,155.47
3331,1,3,6,7,260,9,9,744,89,6,Favorite,Uniform,128.72
3332,1,2,6,7,213,9,9,467,31,9,Favorite,Uniform,130
3333,1,2,2,4,345,14,11,1017,142,14,Favorite,Uniform,170
3334,1,2,5,5,390,17,13,2284,64,17,Favorite,Uniform,120.75
3335,1,3,3,9,370,19,19,616,89,19,Favorite,Uniform,190
3336,1,3,4,10,217,8,10,869,86,6,Favorite,Uniform,101.32
3337,1,2,4,4,351,11,11,26,5,8,Favorite,Uniform,131.6
3338,1,2,4,6,238,9,9,1149,76,9,Uniform,Uniform,112.5
3339,1,2,6,6,259,10,10,155,31,10,Favorite,Uniform,135
3340,1,4,3,7,350,21,22,1543,61,18,Favorite,Uniform,183.51
3341,1,2,5,6,454,15,15,1558,96,11,Favorite,Uniform,128.25
3342,1,3,3,8,470,21,15,1083,61,21,Uniform,Uniform,125
3343,2,2,5,5,327,11,11,404,88,11,Favorite,Uniform,144.03
3344,1,2,4,6,266,21,15,635,41,21,Favorite,Uniform,117.5
3345,1,2,4,7,211,7,7,913,52,1,Favorite,Uniform,207.97
3346,1,3,3,7,342,13,13,1662,108,13,Favorite,Uniform,207.5
3347,1,2,5,7,142,10,10,1315,131,6,Uniform,Uniform,195.01
3348,1,2,7,11,334,20,16,784,59,20,Uniform,Uniform,157.51
3349,1,3,1,4,435,15,15,44,22,15,Favorite,Favorite,135
3350,1,1,5,5,364,16,14,2493,73,10,Uniform,Uniform,187.51
3351,1,2,4,6,424,10,9,1131,99,10,Uniform,Uniform,130
3352,1,1,6,6,392,20,16,2386,54,20,Favorite,Uniform,152.5
3353,1,3,6,14,379,22,14,1486,120,22,Uniform,Uniform,118.5
3354,1,2,4,6,415,23,23,1354,101,19,Favorite,Uniform,262.97
3355,1,2,5,7,367,8,8,688,51,4,Favorite,Uniform,135.41
